Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Heating Load (BTU/hr),Site Cooling Load (BTU/hr),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr),,,Oakland Hospital,San Antonio Hospital
1/5/2018 1:00,0,2960.737028,40,59.21474056,88.82211084,1044.344187,0.01,29.76888,29.76888,29.76888,7475,0,0,0,0,1900,-1900,9000,0,59.21474056,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,802.7445104,1044.344187
1/5/2018 2:00,0,3267.968885,40,65.3593777,98.03906655,1039.391124,0.01,28.18162,28.18162,28.18162,7475,0,0,0,0,1900,-1900,9000,0,65.3593777,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.3060552,1039.391124
1/5/2018 3:00,0,3176.468078,40,63.52936156,95.29404234,1035.000074,0.01,27.43728,27.43728,27.43728,7475,0,0,0,0,1900,-1900,9000,0,63.52936156,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,805.9641245,1035.000074
1/5/2018 4:00,0,3249.516693,40,64.99033386,97.48550079,1035.107935,0.01,27.41202,27.41202,27.41202,7475,0,0,0,0,1900,-1900,9000,0,64.99033386,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,807.727138,1035.107935
1/5/2018 5:00,0,3221.505511,40,64.43011022,96.64516533,1122.840276,0.01,28.38246,28.38246,28.38246,7475,0,0,0,0,1900,-1900,9000,0,64.43011022,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,894.0754208,1122.840276
1/5/2018 6:00,0,3795.955099,40,75.91910198,113.878653,1131.932357,0.01,35.64766,35.64766,35.64766,7475,0,0,0,0,1900,-1900,9000,0,75.91910198,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,893.4148899,1131.932357
1/5/2018 7:00,0,6960.611256,40,139.2122251,208.8183377,1366.321027,0.01,40.92072,40.92072,40.92072,7475,0,0,0,0,1900,-1900,9000,0,139.2122251,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1129.482749,1366.321027
1/5/2018 8:00,0.0673575,5199.778727,40,103.9955745,155.9933618,1485.198233,0.01,42.66624,42.66624,42.66624,7475,0,0,0,10,1900,-1900,9000,0,103.9955745,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1246.431518,1485.198233
1/5/2018 9:00,0.417067,10506.26531,40,210.1253062,315.1879593,1518.452035,0.01,40.10763,40.10763,40.10763,7475,0,0,0,10,1900,-1900,9000,0,210.1253062,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1283.271034,1518.452035
1/5/2018 10:00,0.690355,10137.294,40,202.74588,304.11882,1541.423143,0.01,37.33293,37.33293,37.33293,7475,0,0,0,10,1900,-1900,9000,0,202.74588,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1314.311153,1541.423143
1/5/2018 11:00,0.84609,9647.460414,40,192.9492083,289.4238124,1542.374753,0.01,35.85339,35.85339,35.85339,7475,0,0,0,10,1900,-1900,9000,0,192.9492083,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1323.294097,1542.374753
1/5/2018 12:00,0.93334,9645.899744,40,192.9179949,289.3769923,1536.354689,0.01,33.6885,33.6885,33.6885,7475,0,0,0,10,1900,-1900,9000,0,192.9179949,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1328.155939,1536.354689
1/5/2018 13:00,0.9432,9148.822234,40,182.9764447,274.464667,1487.572738,0.01,31.07497,31.07497,31.07497,7475,0,0,0,10,1900,-1900,9000,0,182.9764447,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1295.181624,1487.572738
1/5/2018 14:00,0.89927,9647.373591,40,192.9474718,289.4212077,1515.120264,0.01,34.75526,34.75526,34.75526,7475,0,0,0,10,1900,-1900,9000,0,192.9474718,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1311.362787,1515.120264
1/5/2018 15:00,0.75391,9639.649711,40,192.7929942,289.1894913,1514.16717,0.01,36.31062,36.31062,36.31062,7475,0,0,0,10,1900,-1900,9000,0,192.7929942,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1310.454408,1514.16717
1/5/2018 16:00,0.53004,9635.745702,40,192.714914,289.0723711,1516.964761,0.01,38.12934,38.12934,38.12934,7475,0,0,0,10,1900,-1900,9000,0,192.714914,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1325.197916,1516.964761
1/5/2018 17:00,0.2248345,10380.58701,40,207.6117402,311.4176103,1530.839816,0.01,43.56052,43.56052,43.56052,7475,0,0,0,10,1900,-1900,9000,0,207.6117402,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1327.574621,1530.839816
1/5/2018 18:00,0,9510.9848,40,190.219696,285.329544,1542.367043,0.01,53.33802,53.33802,53.33802,7475,0,0,0,0,1900,-1900,9000,0,190.219696,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1330.639493,1542.367043
1/5/2018 19:00,0,7520.142838,40,150.4028568,225.6042851,1305.897102,0.01,51.32031,51.32031,51.32031,7475,0,0,0,0,1900,-1900,9000,0,150.4028568,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1054.003986,1305.897102
1/5/2018 20:00,0,7276.353068,40,145.5270614,218.290592,1296.843211,0.01,45.09028,45.09028,45.09028,7475,0,0,0,0,1900,-1900,9000,0,145.5270614,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1050.803949,1296.843211
1/5/2018 21:00,0,5784.083935,40,115.6816787,173.5225181,1161.021108,0.01,42.07026,42.07026,42.07026,7475,0,0,0,0,1900,-1900,9000,0,115.6816787,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,916.8503914,1161.021108
1/5/2018 22:00,0,5543.521262,40,110.8704252,166.3056379,1123.788251,0.01,41.4031,41.4031,41.4031,7475,0,0,0,0,1900,-1900,9000,0,110.8704252,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,871.6341539,1123.788251
1/5/2018 23:00,0,3493.568844,40,69.87137688,104.8070653,1056.119242,0.01,36.9275,36.9275,36.9275,7475,0,0,0,0,1900,-1900,9000,0,69.87137688,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.2145432,1056.119242
1/6/2018 0:00,0,2999.921252,40,59.99842504,89.99763756,1060.472092,0.01,34.9488,34.9488,34.9488,7475,0,0,0,0,1900,-1900,9000,0,59.99842504,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,812.105021,1060.472092
1/6/2018 1:00,0,3215.824434,40,64.31648868,96.47473302,1049.067009,0.01,27.53727,27.53727,27.53727,7475,0,0,0,0,1900,-1900,9000,0,64.31648868,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,812.2888585,1049.067009
1/6/2018 2:00,0,3143.05498,40,62.8610996,94.2916494,1051.607873,0.01,26.55816,26.55816,26.55816,7475,0,0,0,0,1900,-1900,9000,0,62.8610996,0,30,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,815.8438529,1051.607873
1/6/2018 3:00,0,3124.475524,40,62.48951048,93.73426572,1053.984841,0.01,25,25,25,7475,0,0,0,0,1900,-1900,9000,0,62.48951048,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,823.5139617,1053.984841
1/6/2018 4:00,0,2959.444069,40,59.18888138,88.78332207,1049.351282,0.01,25.94522,25.94522,25.94522,7475,0,0,0,0,1900,-1900,9000,0,59.18888138,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,793.5557071,1049.351282
1/6/2018 5:00,0,3019.812154,40,60.39624308,90.59436462,1130.73407,0.01,28.01638,28.01638,28.01638,7475,0,0,0,0,1900,-1900,9000,0,60.39624308,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,896.30673,1130.73407
1/6/2018 6:00,0,3984.440597,40,79.68881194,119.5332179,1128.039109,0.01,33.94929,33.94929,33.94929,7475,0,0,0,0,1900,-1900,9000,0,79.68881194,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,911.800216,1128.039109
1/6/2018 7:00,0,6998.981739,40,139.9796348,209.9694522,1350.8565,0.01,41.7519,41.7519,41.7519,7475,0,0,0,0,1900,-1900,9000,0,139.9796348,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1145.652229,1350.8565
1/6/2018 8:00,0.0285139,5204.888372,40,104.0977674,156.1466512,1456.736499,0.01,46.07431,46.07431,46.07431,7475,0,0,0,10,1900,-1900,9000,0,104.0977674,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1260.128708,1456.736499
1/6/2018 9:00,0.4090705,10504.12045,40,210.082409,315.1236135,1481.025626,0.01,37.56966,37.56966,37.56966,7475,0,0,0,10,1900,-1900,9000,0,210.082409,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1295.4364,1481.025626
1/6/2018 10:00,0.67317,10130.73939,40,202.6147878,303.9221817,1505.924458,0.01,31.91368,31.91368,31.91368,7475,0,0,0,10,1900,-1900,9000,0,202.6147878,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1325.794099,1505.924458
1/6/2018 11:00,0.8397,9639.152179,40,192.7830436,289.1745654,1517.754802,0.01,19.4828,19.4828,19.4828,7475,0,0,0,10,1900,-1900,9000,0,192.7830436,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1328.668072,1517.754802
1/6/2018 12:00,0.897515,9639.039602,40,192.780792,289.1711881,1520.195977,0.01,20.00992,20.00992,20.00992,7713,0,0,0,10,1900,-1900,9000,0,192.780792,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1328.504446,1520.195977
1/6/2018 13:00,0.90793,9136.273101,40,182.725462,274.088193,1475.394149,0.01,12.85703,12.85703,12.85703,7082,0,0,0,10,1900,-1900,9000,0,182.725462,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1293.818943,1475.394149
1/6/2018 14:00,0.85029,9651.238381,40,193.0247676,289.5371514,1501.458788,0.01,25.25575,25.25575,25.25575,7183,0,0,0,10,1900,-1900,9000,0,193.0247676,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1332.233547,1501.458788
1/6/2018 15:00,0.718525,9649.510792,40,192.9902158,289.4853238,1501.177859,0.01,28.40648,28.40648,28.40648,7121,0,0,0,10,1900,-1900,9000,0,192.9902158,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1333.715098,1501.177859
1/6/2018 16:00,0.512945,9632.690591,40,192.6538118,288.9807177,1498.295137,0.01,34.94333,34.94333,34.94333,7175,0,0,0,10,1900,-1900,9000,0,192.6538118,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1340.453353,1498.295137
1/6/2018 17:00,0.2223145,10375.35886,40,207.5071772,311.2607658,1500.318939,0.01,41.85387,41.85387,41.85387,6753,0,0,0,10,1900,-1900,9000,0,207.5071772,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1347.623831,1500.318939
1/6/2018 18:00,0,9503.70179,40,190.0740358,285.1110537,1507.729088,0.01,56.25047,56.25047,56.25047,7114,0,0,0,0,1900,-1900,9000,0,190.0740358,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1359.041267,1507.729088
1/6/2018 19:00,0,7511.175393,40,150.2235079,225.3352618,1252.789977,0.01,50.97816,50.97816,50.97816,8284,0,0,0,0,1900,-1900,9000,0,150.2235079,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1076.539134,1252.789977
1/6/2018 20:00,0,7267.075686,40,145.3415137,218.0122706,1242.529363,0.01,47.54509,47.54509,47.54509,8092,0,0,0,0,1900,-1900,9000,0,145.3415137,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1063.95547,1242.529363
1/6/2018 21:00,0,5772.540175,40,115.4508035,173.1762053,1096.811142,0.01,41.71988,41.71988,41.71988,7776,0,0,0,0,1900,-1900,9000,0,115.4508035,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,928.1047553,1096.811142
1/6/2018 22:00,0,5528.995441,40,110.5799088,165.8698632,1029.244428,0.01,39.09872,39.09872,39.09872,7163,0,0,0,0,1900,-1900,9000,0,110.5799088,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,888.6421882,1029.244428
1/6/2018 23:00,0,3493.568858,40,69.87137716,104.8070657,954.9598496,0.01,36.55131,36.55131,36.55131,6951,0,0,0,0,1900,-1900,9000,0,69.87137716,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,815.5800219,954.9598496
1/7/2018 0:00,0,2999.921265,40,59.9984253,89.99763795,923.6500947,0.01,34.24364,34.24364,34.24364,6441,0,0,0,0,1900,-1900,9000,0,59.9984253,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,811.0580228,923.6500947
1/7/2018 1:00,0,2379.29203,40,47.5858406,71.3787609,877.2132381,0.01,29.89646,29.89646,29.89646,5605,0,0,0,0,1900,-1900,9000,0,47.5858406,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.1627613,877.2132381
1/7/2018 2:00,0,2702.049987,40,54.04099974,81.06149961,868.6572758,0.01,28.05882,28.05882,28.05882,5543,0,0,0,0,1900,-1900,9000,0,54.04099974,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,791.1337913,868.6572758
1/7/2018 3:00,0,2769.721248,40,55.39442496,83.09163744,865.0055952,0.01,27.54738,27.54738,27.54738,5543,0,0,0,0,1900,-1900,9000,0,55.39442496,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,793.0319003,865.0055952
1/7/2018 4:00,0,2679.097043,40,53.58194086,80.37291129,862.7636146,0.01,27.93164,27.93164,27.93164,5543,0,0,0,0,1900,-1900,9000,0,53.58194086,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,795.4696026,862.7636146
1/7/2018 5:00,0,2876.109346,40,57.52218692,86.28328038,869.2377334,0.01,28.01289,28.01289,28.01289,5543,0,0,0,0,1900,-1900,9000,0,57.52218692,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.3227197,869.2377334
1/7/2018 6:00,0,3009.997041,40,60.19994082,90.29991123,868.1632919,0.01,28.78955,28.78955,28.78955,6327,0,0,0,0,1900,-1900,9000,0,60.19994082,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,802.1580989,868.1632919
1/7/2018 7:00,0,7019.023206,40,140.3804641,210.5706962,937.1569074,0.01,34.01626,34.01626,34.01626,6595,0,0,0,0,1900,-1900,9000,0,140.3804641,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,874.9323369,937.1569074
1/7/2018 8:00,0,4183.923526,40,83.67847052,125.5177058,1102.542394,0.01,36.72886,36.72886,36.72886,7740,0,0,0,0,1900,-1900,9000,0,83.67847052,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,982.0470743,1102.542394
1/7/2018 9:00,0,6501.266686,40,130.0253337,195.0380006,1099.714365,0.01,39.61301,39.61301,39.61301,8943,0,0,0,0,1900,-1900,9000,0,130.0253337,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,988.9660958,1099.714365
1/7/2018 10:00,0.661875,6132.544612,40,122.6508922,183.9763384,1182.65409,0.01,34.23868,34.23868,34.23868,9320,0,0,0,10,1900,-1900,9000,0,122.6508922,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1097.938838,1182.65409
1/7/2018 11:00,0.81075,5642.489297,40,112.8497859,169.2746789,1205.694918,0.01,33.41233,33.41233,33.41233,7520,0,0,0,10,1900,-1900,9000,0,112.8497859,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1106.859022,1205.694918
1/7/2018 12:00,0.920525,5642.009268,40,112.8401854,169.260278,1234.523721,0.01,31.4194,31.4194,31.4194,7746,0,0,0,10,1900,-1900,9000,0,112.8401854,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1110.074048,1234.523721
1/7/2018 13:00,0.934385,5641.916372,40,112.8383274,169.2574912,1208.692052,0.01,29.64282,29.64282,29.64282,7002,0,0,0,10,1900,-1900,9000,0,112.8383274,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1078.643275,1208.692052
1/7/2018 14:00,0.874935,5641.933055,40,112.8386611,169.2579917,1202.778307,0.01,30.63755,30.63755,30.63755,7518,0,0,0,10,1900,-1900,9000,0,112.8386611,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1072.910251,1202.778307
1/7/2018 15:00,0.739715,3151.261397,40,63.02522794,94.53784191,1203.220837,0.01,31.98412,31.98412,31.98412,6902,0,0,0,10,1900,-1900,9000,0,63.02522794,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1079.532726,1203.220837
1/7/2018 16:00,0.52809,3152.150889,40,63.04301778,94.56452667,1079.902141,0.01,34.15833,34.15833,34.15833,11992,0,0,0,10,1900,-1900,9000,0,63.04301778,0,,,0,0,50,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,999.2391597,1079.902141
1/7/2018 17:00,0.2310745,3898.044597,40,77.96089194,116.9413379,1075.706584,0.01,42.10671,42.10671,42.10671,6831,0,0,0,10,1900,-1900,9000,0,77.96089194,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1002.323584,1075.706584
1/7/2018 18:00,0,3774.022289,40,75.48044578,113.2206687,1037.770411,0.01,53.5964,53.5964,53.5964,7380,0,0,0,0,1900,-1900,9000,0,75.48044578,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,970.9715361,1037.770411
1/7/2018 19:00,0,3479.299676,40,69.58599352,104.3789903,1011.531663,0.01,50.227,50.227,50.227,7971,0,0,0,0,1900,-1900,9000,0,69.58599352,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,933.6241506,1011.531663
1/7/2018 20:00,0,3234.855718,40,64.69711436,97.04567154,1003.330634,0.01,44.15436,44.15436,44.15436,7942,0,0,0,0,1900,-1900,9000,0,64.69711436,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,929.7967536,1003.330634
1/7/2018 21:00,0,3234.855722,40,64.69711444,97.04567166,883.3865194,0.01,40.03231,40.03231,40.03231,7603,0,0,0,0,1900,-1900,9000,0,64.69711444,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,819.1783364,883.3865194
1/7/2018 22:00,0,2990.421604,40,59.80843208,89.71264812,856.5573828,0.01,38.99536,38.99536,38.99536,7681,0,0,0,0,1900,-1900,9000,0,59.80843208,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,809.706181,856.5573828
1/7/2018 23:00,0,2745.957964,40,54.91915928,82.37873892,818.9354453,0.01,35.31161,35.31161,35.31161,6953,0,0,0,0,1900,-1900,9000,0,54.91915928,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,801.4750688,818.9354453
1/8/2018 0:00,0,2860.443392,40,57.20886784,85.81330176,815.2931914,0.01,33.43987,33.43987,33.43987,6356,0,0,0,0,1900,-1900,9000,0,57.20886784,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,809.1143314,815.2931914
1/8/2018 1:00,0,2777.962304,40,55.55924608,83.33886912,786.7409125,0.01,31.09177,31.09177,31.09177,5871,0,0,0,0,1900,-1900,9000,0,55.55924608,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,775.0001538,786.7409125
1/8/2018 2:00,0,2691.064946,40,53.82129892,80.73194838,782.6920228,0.01,30.30182,30.30182,30.30182,5539,0,0,0,0,1900,-1900,9000,0,53.82129892,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,777.1755852,782.6920228
1/8/2018 3:00,0,2768.826989,40,55.37653978,83.06480967,781.7656194,0.01,28.05267,28.05267,28.05267,5539,0,0,0,0,1900,-1900,9000,0,55.37653978,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,773.4186086,781.7656194
1/8/2018 4:00,0,2682.408551,40,53.64817102,80.47225653,780.8706082,0.01,27.48272,27.48272,27.48272,5539,0,0,0,0,1900,-1900,9000,0,53.64817102,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,768.8284663,780.8706082
1/8/2018 5:00,0,2883.274906,40,57.66549812,86.49824718,810.6788636,0.01,27.43988,27.43988,27.43988,5539,0,0,0,0,1900,-1900,9000,0,57.66549812,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,769.9092848,810.6788636
1/8/2018 6:00,0,3043.685387,40,60.87370774,91.31056161,831.8303292,0.01,29.98504,29.98504,29.98504,7270,0,0,0,0,1900,-1900,9000,0,60.87370774,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,794.4824887,831.8303292
1/8/2018 7:00,0,3609.138756,40,72.18277512,108.2741627,904.3541125,0.01,30.89195,30.89195,30.89195,6761,0,0,0,0,1900,-1900,9000,0,72.18277512,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,860.2826757,904.3541125
1/8/2018 8:00,0.0660185,3429.70836,40,68.5941672,102.8912508,911.2959088,0.01,29.99399,29.99399,29.99399,8526,0,0,0,10,1900,-1900,9000,0,68.5941672,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,839.7141525,911.2959088
1/8/2018 9:00,0.421143,3334.527976,40,66.69055952,100.0358393,1002.10899,0.01,29.80464,29.80464,29.80464,7606,0,0,0,10,1900,-1900,9000,0,66.69055952,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,930.9628013,1002.10899
1/8/2018 10:00,0.709845,2872.0725,40,57.44145,86.162175,1019.024586,0.01,26.99635,26.99635,26.99635,8186,0,0,0,10,1900,-1900,9000,0,57.44145,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,941.4301486,1019.024586
1/8/2018 11:00,0.9056,2441.531833,40,48.83063666,73.24595499,1032.510579,0.01,26.65472,26.65472,26.65472,7721,0,0,0,10,1900,-1900,9000,0,48.83063666,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,989.8313182,1032.510579
1/8/2018 12:00,1,2329.421964,40,46.58843928,69.88265892,1034.782079,0.01,26.7459,26.7459,26.7459,7106,0,0,0,10,1900,-1900,9000,0,46.58843928,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,990.987505,1034.782079
1/8/2018 13:00,1,2416.326284,40,48.32652568,72.48978852,1033.293902,0.01,25.76202,25.76202,25.76202,7080,0,0,0,10,1900,-1900,9000,0,48.32652568,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,968.0692343,1033.293902
1/8/2018 14:00,0.974175,2286.470482,40,45.72940964,68.59411446,1053.190591,0.01,25.91745,25.91745,25.91745,7778,0,0,0,10,1900,-1900,9000,0,45.72940964,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,958.6602573,1053.190591
1/8/2018 15:00,0.817395,2395.024619,40,47.90049238,71.85073857,1084.016945,0.01,26.50142,26.50142,26.50142,7479,0,0,0,10,1900,-1900,9000,0,47.90049238,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,947.1059592,1084.016945
1/8/2018 16:00,0.572565,2258.4486,40,45.168972,67.753458,1089.441435,0.01,30.69081,30.69081,30.69081,6724,0,0,0,10,1900,-1900,9000,0,45.168972,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,936.9581921,1089.441435
1/8/2018 17:00,0.248973,2941.67334,40,58.8334668,88.2502002,1065.099126,0.01,36.80501,36.80501,36.80501,6459,0,0,0,10,1900,-1900,9000,0,58.8334668,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,897.747545,1065.099126
1/8/2018 18:00,0,4166.910977,40,83.33821954,125.0073293,1021.931181,0.01,48.80232,48.80232,48.80232,7277,0,0,0,0,1900,-1900,9000,0,83.33821954,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,890.186215,1021.931181
1/8/2018 19:00,0,5456.090508,40,109.1218102,163.6827152,1010.539149,0.01,49.37228,49.37228,49.37228,7698,0,0,0,0,1900,-1900,9000,0,109.1218102,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,887.6710346,1010.539149
1/8/2018 20:00,0,5686.030212,40,113.7206042,170.5809064,967.5665634,0.01,45.67414,45.67414,45.67414,7657,0,0,0,0,1900,-1900,9000,0,113.7206042,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,879.384689,967.5665634
1/8/2018 21:00,0,5192.128449,40,103.842569,155.7638535,864.0226857,0.01,42.38093,42.38093,42.38093,7572,0,0,0,0,1900,-1900,9000,0,103.842569,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,854.5852846,864.0226857
1/8/2018 22:00,0,5418.911383,40,108.3782277,162.5673415,819.9615915,0.01,38.07922,38.07922,38.07922,7090,0,0,0,0,1900,-1900,9000,0,108.3782277,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,855.8550805,819.9615915
1/8/2018 23:00,0,4692.831168,40,93.85662336,140.784935,784.0580363,0.01,32.84793,32.84793,32.84793,6832,0,0,0,0,1900,-1900,9000,0,93.85662336,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,852.7980378,784.0580363
1/9/2018 0:00,0,4924.353445,40,98.4870689,147.7306034,743.5238125,0.01,31.36343,31.36343,31.36343,5975,0,0,0,0,1900,-1900,9000,0,98.4870689,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,848.8836168,743.5238125
